"Extraction des données du guide Codelico",,,,,,,,,,,,,,,,,"Les catégories sont les niveaux de titres (2.1, 2.1.1, 2.1.2,  2.2, 2.3…) cf page 3 du guide pdf",,,,"Cette colonne sert pour les pictos !",,,,,,,
"Copiez-coller les entrées dans l'ordre où elles apparaissent dans le guide PDF. Le texte complémentaire sera exploité par la suite.",,,,,,,,,,,,,,,,,"Conseil : copiez-collez  toutes les entrées d'une section puis collez la liste de catégories dans toutes les cases correspondantes",,,,,,,,,,,
"Les Restos du Coeur  ","1 rue du Rempart",67000,Strasbourg,"03 88 13 63 24","ad67.fringale@restosducoeur.org ",http://ad67.restosducoeur.org/,"Accueil de jour. Personnes sans domicile fixe. Toute l'année, le mardi et le jeudi de 14h à 16h.",,,,,,,,,,"Lieu d'accueil et d'orientation",flyer,organisation,FR,,,,,,,,
"Les Restos du coeur  Resto Bébé","15 rue des Frères Eberts",67100,Strasbourg,"09 83 93 14 13",ad67.bebes@restosducoeur.org,http://ad67.restosducoeur.org/,"Resto BB. N° tél provisoire. Écoute, information, orientation,  Public : mamans et leur bébé jusqu'à 18 mois. Mardi et jeudi de 9h à 12h et de 13h15 à 15h30. Inscriptions les mardis et jeudis matins.",,,,,,,,,,"Lieu d'accueil et d'orientation",flyer,organisation,FR,,,,,,,,
"LUPOVINO - Lutte pour une vie normale","46 rue de l'Aéropostale",67000,Strasbourg,"03 88 84 17 07","lupovino@wanadoo.fr ",http://lupovino.free.fr,"Centre social et culturel. Autre tél. 06 08 61 32 88 Tout public. Secteur CUS et autre. 9h-12h et 14h-18h. Fermé le mardi après-midi.",,,,,,,,,,"Lieu d'accueil et d'orientation",,organisation,FR,,,,,,,,
"Mouvement du Nid","6 rue d'Ingwiller",67000,Strasbourg,"03 88 32 77 67"," alsace-67@mouvementdunid.org",http://www.mouvementdunid.org/_Delegation-du-Bas-Rhin,"Rencontre, écoute, accueil, accompagnement des personnes prostituées (hommes et femmes) vers la réinsertion. - Écoute des clients. - Un atelier de redynamisation ""Passerelles"" pour le retour à 'emploi et la formation des personnes prostituées ou ayant connu  la prostitution. - Protection des personnes victimes de trafic d'Êtres Humains ou de violences (éloignement, hébergement) en partenariat avec le réseau national ""AcSé"" (ACcueil SÉcurisant). - Coopération transfrontalière régulière avec le service PINK de l'association Diakonie à Kehl. - Aide aux démarches juridiques. - Documentation sur la question de la prostitution. - Actions d'information et de formation, de sensibilisation et de prévention. - Publications : revue trimestrielle, 2 BD, enquête sur les clients de la prostitution, expositions. - Association  agréée pour la proposition et l'accompagnement de parcours de sortie dans le cadre de la commission départementale de lutte contre la prostitution et la traite des êtres humains. Exclusivement les personnes prostituées (hommes et femmes, transexuels, transgenres...), les clients et toute personne en lien avec le monde de la prostitution. Lundi mardi jeudi et vendredi 9h-13 h, lundi et jeudi 15h-18h,  mardi et vendredi 14h-18h. Les mercredis sur RDV",,,,,,,,,,"Lieu d'accueil et d'orientation",flyer,organisation,FR,,,,,,,,
"Secours populaire français ","150, avenue de Colmar",67100,Strasbourg,"03 88 36 28 91",contact@spf67.org,https://www.secourspopulaire.fr/67,"Permanence d'accueil et de solidarité. Écoute, information, orientation et aides par bénévoles. Tout public en difficulté. Samedi : coiffeur 13h30 à 15h30 sur RDV, contre participation de 2 €. Lundi de 14h à 16h30, mardi, jeudi et vendredi de 9h30 à 11h30 et de 14h à 16h30. (non actualisé)",,,,,,,,,,"Lieu d'accueil et d'orientation",flyer,organisation,FR,,,,,,,,
"Secours populaire français   Port du Rhin ","71 route du Rhin",67000,Strasbourg,"09 50 33 11 63",antennepdr.spf67@free.fr,https://www.secourspopulaire.fr/67/,"Permanence d'accueil et de solidarité. Ecoute, information, orientation et aides par des bénévoles. Habitants du quartier. Mercredi 9h30-11h30, jeudi de 14h-16h",,,,,,,,,,"Lieu d'accueil et d'orientation",flyer,organisation,FR,,,,,,,,
"Secours populaire français","20 place de la Gare",67000,Strasbourg,"03 88 75 39 72",contact@spf67.org,"https://www.secourspopulaire.fr/67/ ","Coiffeur le vendredi après-midi sur rendez-vous de 14h à 17h, et contre participation de 2 euros.",,,,,,,,,,"Lieu d'accueil et d'orientation",,organisation,FR,,,,,,,,
"Tremplin Neuhof","19 Allée Jacqueline Auriol",67020,"Strasbourg cedex","03 88 39 01 90 ","tremplinneuhof@orange.fr ",,"Accueil, orientation, accompagnement dans les démarches administratives. Activités d'insertion et de sociabilisation. Habitants du Neuhof. Lundi, mardi, mercredi et jeudi.",,,,,,,,,,"Lieu d'accueil et d'orientation",flyer,organisation,FR,,,,,,,,
"Caritas Alsace  Antenne du Kochersberg-Ackerland","Le Trèfle - Route des Romains",67370,TRUCHTERSHEIM,"06 74 60 34 71",,,"Accueil personnalisé. Écoute, aide, orientation, aide administrative, accompagnement par bénévoles. Tout public en difficulté du Kochersberg-Ackerland. Accueil sur rendez-vous le 2ème et 4ème vendredi du mois.",,,,,,,,,,"Lieu d'accueil et d'orientation",,organisation,FR,,,,,,,,
"Antenne Neuhof","6 rue Antoine de Saint Exupery",67100,Strasbourg,,"antenne.association.siege@wanadoo.fr ",,"30 places. Accès par le 115, pas d'accès direct. Ouvert uniquement la nuit. Femmes isolées, à la rue.",,,,,,,,,,"Hébergement d'urgence / Mise à l'abri réservé aux femmes",,organisation,FR,,,,,,,,
"Femmes de Paroles - Home protestant","7 rue de l'Abbé Lemire ",67200,Strasbourg,"03 88 23 41 30","secretariat@homeprotestant.fr ",,"12 places au sein du CHRS. Orientation par le 115. Pas d’accès direct.Hébergement temporaire pour femmes seules : en errance, demandeuses d’asile, jeunes femmes en rupture familiale, femmes victimes de violences conjugales qu’il faut rapidement mette à l’abri, femmes venant d’autres départements. Douche, repas du soir et petit déjeuner. Femmes seules",,,,,,,,,,"Hébergement d'urgence / Mise à l'abri réservé aux femmes",,organisation,FR,,,,,,,,
"Home protestant","7 rue de l'Ail  ",67000,Strasbourg,"03 88 32 29 45","secretariat@homeprotestant.fr ",,"33 places. Hébergement d'urgence / de stabilisation. Hébergement provisoire pour femmes avec ou sans enfants : victimes de violences, sorties de l’hébergement d’urgence, sous addiction, psychologiquement fragiles, jeunes femmes en rupture familiale peu autonomes, femmes en situation de régularisation administrative. Chambre individuelle. Pas de repas commun.  Suivi individualisé par TS. Participation financière : 3 € /nuit. ",,,,,,,,,,"Hébergement d'urgence / Mise à l'abri réservé aux femmes",,organisation,FR,,,,,,,,
"Accueil sans frontières 67","36 avenue Pierre Corneille ",67200,Strasbourg,"03 88 79 16 11",espace.insertion@asf67.com,,"Dispositif ""Plan de réduction des nuitées hôtellières"". 130 places en logements diffus sur l'Eurométropole et Sélestat. Ménages aux droits complets, familles. (non actualisé)",,,,,,,,,,"Hébergement d'urgence / Mise à l'abri ",,organisation,FR,,,,,,,,
"Ass. d'Accueil et d'hébergement pour les jeunes","4 rue de Koenigshoffen ",67000,Strasbourg,"03 88 75 80 03",pahc@aahj.org,http://www.aahj.org,"20 places en chambre individuelle ou double au sein d'un hébergement collectif. Orientation par le SIAO. Accompagnement social global par un TS, en lien avec le référent de parcours extérieur. Durée : 4 mois renouvelables sur évaluation. Participation : 12% des ressources. Possibilité d'accueil de personnes à mobilité réduite. Présence en continu d'un professionnel. Quartier Gare de Strasbourg. Personnes isolées H/F sans enfant. 20 places en chambre individuelle ou double, accessibles par le 115.  Durée : 7 nuits. Pas de participation. Possibilité d'accueil de personnes à mobilité réduite. Possibilité de rester en journée au sein de la structure d'hébergement. Quartier Gare de Strasbourg. Personnes isolées H/F ou couples sans enfant. ",,,,,,,,,,"Hébergement d'urgence / Mise à l'abri ",,organisation,FR,,,,,,,,
"France Horizon","1 rue Jacob Mayer ",67200,Strasbourg,"03 88 28 44 15","strasbourg@france-horizon.fr ",http://www.france-horizon.fr/,"Accueil d’urgence en appartements éclatés. Orientation SIAO. Basé sur le quartier d’Hautepierre, composé de 6 appartements pour une capacité de 20 personnes.  Toute famille avec enfants, ayant besoin d’un toit. Lundi, mardi, mercredi et vendredi de 8h30 à 12H30 et de 13h30 à 16h30, jeudi de 13h30 à 16h30, et sur RDV",,,,,,,,,,"Hébergement d'urgence / Mise à l'abri ",,organisation,FR,,,,,,,,
"Ville et Eurométropole de Strasbourg  CCAS - Centre Kiener - Accueil de nuit","2 rue Fritz Kiener",67000,Strasbourg,"03 88 37 56 06",ccas.cahm@strasbourg.eu,,"Accueil et hébegement de nuit. 42 places hommes. Admission : via le 115, et orientation par TS. Bureau des intervenants sociaux 03 88 37 17 40 Hommes sans domicile. Ouverture 7j/7j de 17h à 9h la semaine. Accueil de 17h à 22h en semaine, 24h/24 le week-end.",,,,,,,,,,"Hébergement d'urgence / Mise à l'abri ",,"service public",FR,,,,,,,,
"Ville et Eurométropole de Strasbourg  CCAS - Les Remparts - Accueil de nuit ","1 rue du Rempart ",67000,Strasbourg,"03 90 20 14 26 / 28 ",,,"Accueil et hébergement de nuit. 40 lits au total. Admission : via le 115, et orientation des TS. Hommes sans domicile. Ouverture 7j/7j de 17h à 9h la semaine. Accueil de 17h à 22h en semaine, 24h/24 le week-end",,,,,,,,,,"Hébergement d'urgence / Mise à l'abri ",,"service public",FR,,,,,,,,
"Home protestant ","7 rue de l'Ail ",67000,Strasbourg,"03 88 32 29 45","secretariat@homeprotestant.fr ",,"33 places. Hébergement d'urgence / de stabilisation. Hébergement provisoire pour femmes avec ou sans enfants : femmes victimes de violences, sorties de l’hébergement d’urgence, sous addiction, psychologiquement fragiles, jeunes femmes en rupture familiale peu autonomes, femmes en situation de régularisation administrative. Chambre individuelle. Pas de repas commun.  Suivi individualisé par TS. Participation financière : 3 € /nuit.",,,,,,,,,,"Hébergement de stabilisation/réservé aux femmes ",,organisation,FR,,,,,,,,
"ADOMA  Les Berges de l'Ain","1b rue de l'Ain",67000,Strasbourg,"03 88 36 15 33",laila.tenenbaum@adoma.fr,http://www.adoma.fr,"30 places en chalets autonomes et partagés. Orientation par le SIAO. Accompagnement social adapté. Participation financière selon les ressources. Pour tout renseignement contacter la structure. Public : personnes isolées (H/F) et couples sans enfant, au long parcours de rue. 7 places ""réservées"" pour les personnes accompagnées d'un chien. Présence cde l'équipe ADOMA de 8h à 12h30 et de 13h30 à 17h30 en semaine, sauf le vendredi à 16h30. Site interdit aux mineurs",,,,,,,,,,"Hébergement de stabilisation",,organisation,FR,,,,,,,,
"Ass. d'Accueil et d'hébergement pour les jeunes  Pôle Accueil Hébergement collectif Hôtel du Château d'eau","4 rue de Koenigshoffen",67000,Strasbourg,"03 88 75 80 03","pahc@aahj.org ",http://www.aahj.org,"15 places en chambre individuelle ou double, au sein d'un hébergement collectif. Orientation par le SIAO. Accompagn ement social global par un TS. Participation : 12% des ressources. Durée : 6 mois renouvelables sur évaluation. Présence en continu d'un professionnel. Possibilité d'accueil de personnes à mobilité réduite. Personnes isolées H/F sans enfant. Quartier Gare de Strasbourg. ",,,,,,,,,,"Hébergement de stabilisation",,organisation,FR,,,,,,,,
"Ass. d'Accueil et d'hébergement pour les jeunes  Pôle Hébergement Insertion","48 route de Schirmeck",67200,Strasbourg,"03 88 10 46 40",,,"55 places en logement éclaté. Hébergement en diffus. Orientation via le SIAO. Pas de liste d'attente. Participation financière : 12% des ressources. Hommes, femmes,couples, familles dans une démarche d'insertion. 8h30-12h30 / 13h30-17h30",,,,,,,,,,"Hébergement de stabilisation",,organisation,FR,,,,,,,,
"Club des jeunes l'Étage ","19 quai des Bateliers",67000,Strasbourg,"03 88 35 70 76 ","ALT - Ass. de lutte contre la toxicomanie",,,,,,,,,,,,"Hébergement de stabilisation",,organisation,FR,,,,,,,,
"Femmes de Paroles - Home protestant ","7 rue de l'Abbé Lemire  ",67200,Strasbourg,"03 88 23 41 30 ","secretariat@homeprotestant.fr ",,"Tél. 03 88 22 98 67 - Fax 03 88 29 94 88 - chrsfdp@homeprotestant.fr Capacité totale : 28 places (dont 12 en urgence). 15 places insertion.  1 places SPIP (placement extérieur). Appartements éclatés : 7 places. Logement d'insertion : 2 places. Hébergement et accompagnement vers l’insertion. Suivi individualisé par TS. Pas d’accès direct. Orientation SIAO, accompagnement global individualisé. Participation financière 20 % des revenus. Ouvert toute l'année 7j/7. Femmes seules.",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Centre d'hébergement et de réinsertion sociale réservé aux femmes ",,organisation,FR,,,,,,,,
"SOS Femmes Solidarité   - Centre Flora Tristan","5 rue Sellénick  ",67000,Strasbourg,"03 88 35 25 69 ",floratristan.chrs@sosfemmessolidarite67.org,http://www.sosfemmessolidarite67.org,"Capacité : 39 places, 14 familles. Hébergement en logements éclatés.  Accueil, écoute, informations juridiques et sociales, diagnostic de situation en vue d'aider l'usager à construire un projet personnel. Le 1er contact peut se faire par une visite, par mail, par tél. et/ou courrier. Femmes victimes de violences conjugales ou intrafamiliales,  avec ou sans enfants. Du lundi au vendredi de 9h à 18h sauf le mardi matin, et jeudi après midi de 13h30 à 16h.",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Centre d'hébergement et de réinsertion sociale réservé aux femmes ",,organisation,FR,,,,,,,,
"Le Toit Haguenovien  ","3 rue St Nicolas  ",67500,HAGUENAU,"03 88 73 28 88 ","toithaguenovien@evc.net ",http://toit-haguenovien.fr/,"Capacité : 47 places, soient 32 en collectif + 15 dans 4 logements éclatés CHRS. Prestations : hébergement et repas. Participation financière selon ressources. Personnes isolées majeures sans enfant, couples. Possibilité d'accueil de femmes avec enfant de moins de 6 mois",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Centre d'hébergement et de réinsertion sociale",,organisation,FR,,,,,,,,
"ARSEA - Espérance  ","2 rue Saint Léonard  ",67600,SÉLESTAT,"03 88 92 36 74 ","accueil.esperance@arsea.fr ",,"Capacité : 50 places. Orientation par un service social. Commission d'admission. Obligation de s'inscrire dans une démarche d'insertion. Participation financière selon ressources (10% des ressources). Demande à adresser par un référent social sur formulaire SIAO à accueil.esperance@arsea.fr Public : Personnes ou familles qui connaissent de graves difficultés économiques, familiales, de logement, de santé ou d’insertion en vue de les aider à accéder ou à retrouver leur autonomie personnelle ou sociale. Centre Alsace",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Centre d'hébergement et de réinsertion sociale",,organisation,FR,,,,,,,,
"Antenne - Meinau","3 rue du Général Offenste",67200,Strasbourg,"03 88 79 42 17 ","antenne.meinau.chrs@wanadoo.fr ",,"Capacité : 20 places. Hébergement en logements éclatés. Conditions d'accès : commission, rapport social souhaité. Participation financière selon ressources. Hommes seuls ayant un passé judiciaire, (possibilité de chantiers extérieurs).",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Centre d'hébergement et de réinsertion sociale",,organisation,FR,,,,,,,,
"Ass. d'Accueil et d'hébergement pour les jeunes  Pôle Hébergement Insertion","48 route de Schirmeck  ",67200,Strasbourg,"03 88 10 46 40 ","mangelo@aahj.org ",http://www.aahj.org,"CHRS 50 places. Hébergement en diffus. Orientation via le SIAO. Pas de liste d'attente. Participation financière : 12% des ressources. Hommes, femmes, couples, familles (autonomes). CUS 8h30-12h30 / 13h30-17h30.",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Centre d'hébergement et de réinsertion sociale",,organisation,FR,,,,,,,,
"Club des jeunes l'Étage  ",idem,67000,Strasbourg,,,,"Capacité : 29 places. Hébergement de type regroupé et diffus. Pas de candidature directe. Candidature à envoyer au SIAO. Participation financière selon ressources. Public : hommes, femmes, couples, femmes enceintes et/ou parents ayant des enfants en bas âge, familles, avec une attention particulière aux jeunes de 18 à 25 ans et aux jeunes familles.",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Centre d'hébergement et de réinsertion sociale",,organisation,FR,,,,,,,,
"Entraide Le Relais  CHRS - FSL ","20 rue de la Montagne Verte",67000,Strasbourg,,"chrs@entraide-relais.fr ",http://www.entraide-relais.fr,"La Maison d'Accueil. 40 places. Hébergement en structure regroupée, et éclatée en appartements. Participation financière 15% des ressources. Accompagnement global. Inscriptions pour les demandes uniquement par le SIAO 67. Hommes, femmes, couples avec ou sans enfant, familles monoparent. Possibilité d'accueil de femmes avec enfant de moins de 6 mois",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Centre d'hébergement et de réinsertion sociale",,organisation,FR,,,,,,,,
"France Horizon  ","1 rue Jacob Mayer  ",67200,Strasbourg,"03 88 28 44 15 ","strasbourg@france-horizon.fr ",http://www.france-horizon.fr/,"65 places réparties en logements sur la CUS. Durée : 6 mois renouvelables. Orientation SIAO. Admission validée par les services de l'Etat. Participation financière selon ressources (10%). Familles françaises rapatriées par le Ministère des Affaires Etrangères, ou rentrant de l'étranger. Familles orientées par le SIAO. Possibilité d'accueil de femmes avec enfant de moins de 6 mois. Lundi, mardi, mercredi et vendredi de 8h30 à 12H30 et de 13h30 à 16h30, jeudi de 13h30 à 16h30, et sur RDV.",,,,,,,,,,"Hébergement - Logement,  Centre d'hébergement et de réinsertion sociale, Centre d'hébergement et de réinsertion sociale",,organisation,FR,,,,,,,,
